scenario,K,S0,T,r,v0,vp0,kappa1,kappa2,theta,xi1,xi2,rho12,rho13,rho23,delta1,delta2,exercise_dates,euler_steps,paths,method,seed,low_seed,low_paths,runtime_seconds,reference_direct_price,price_direct,se_direct,rel_error_direct,rel_ci_lower_direct,rel_ci_upper_direct,engine_sha256
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,250,benchmark,2026,2103,250,0.173989900002,2.503886,2.850121815698,0.356321944923,0.138279384804,0.000000000000,0.417202231950,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,250,hybrid,2026,2103,250,1.0545579,2.503886,2.528694241539,0.029031089870,0.009907895782,0.000000000000,0.032632946422,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,500,benchmark,2026,2103,500,0.185254900003,2.503886,2.752559163639,0.250791028952,0.099314890390,0.000000000000,0.295629905030,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,500,hybrid,2026,2103,500,1.9782653,2.503886,2.526840874777,0.020209783288,0.009167699639,0.000000000000,0.024987579315,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,1000,benchmark,2026,2103,1000,0.200855900002,2.503886,2.579676793499,0.183140432112,0.030269266851,0.000000000000,0.173628527992,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,1000,hybrid,2026,2103,1000,3.8244187,2.503886,2.519400011575,0.014967752033,0.006195973609,0.000000000000,0.017912479066,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,2000,benchmark,2026,2103,1000,0.205586399999,2.503886,2.645699643921,0.130462385966,0.056637420362,0.000000000000,0.158761189773,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,2000,hybrid,2026,2103,1000,5.6641377,2.503886,2.509880120085,0.009803861855,0.002393926914,0.000000000000,0.010068225678,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,5000,benchmark,2026,2103,1000,0.215972400001,2.503886,2.584630099167,0.078226773622,0.032247514131,0.000000000000,0.093482121576,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,5000,hybrid,2026,2103,1000,11.094948,2.503886,2.532151303349,0.006495358766,0.011288574380,0.006204116388,0.016373032371,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,10000,benchmark,2026,2103,1000,0.229422199998,2.503886,2.550411366660,0.053038816208,0.018581263947,0.000000000000,0.060099160437,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,10000,hybrid,2026,2103,1000,22.3279526,2.503886,2.529663530612,0.004479915603,0.010295009682,0.006788206824,0.013801812540,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,20000,benchmark,2026,2103,1000,0.3044734,2.503886,2.554532669003,0.038786115002,0.020227226400,0.000000000000,0.050588347236,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,20000,hybrid,2026,2103,1000,41.7574315,2.503886,2.532785767676,0.003141246330,0.011541966238,0.009083051252,0.014000881223,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,40000,benchmark,2026,2103,1000,0.465837799995,2.503886,2.548099521234,0.027303069125,0.017657960959,0.000000000000,0.039030345918,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
OTM put,90,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,48,40000,hybrid,2026,2103,1000,78.1990989,2.503886,2.535842121253,0.002223186839,0.012762610300,0.011022336899,0.014502883701,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
