scenario,K,S0,T,r,v0,vp0,kappa1,kappa2,theta,xi1,xi2,rho12,rho13,rho23,delta1,delta2,exercise_dates,euler_steps,paths,method,seed,low_seed,low_paths,runtime_seconds,reference_direct_price,price_direct,se_direct,rel_error_direct,rel_ci_lower_direct,rel_ci_upper_direct,engine_sha256
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,250,benchmark,2026,2103,250,0.201236099994,0.741358,0.945348469115,0.228593796089,0.275157844274,0.000000000000,0.879513419224,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,250,hybrid,2026,2103,250,1.0944168,0.741358,0.775540581772,0.015406671878,0.046108063542,0.005375951822,0.086840175262,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,500,benchmark,2026,2103,500,0.203908899995,0.741358,0.754679083212,0.122798161049,0.017968489194,0.000000000000,0.342621889650,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,500,hybrid,2026,2103,500,1.9950953,0.741358,0.756990264130,0.010983468951,0.021085985623,0.000000000000,0.050124047050,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,1000,benchmark,2026,2103,1000,0.210052399998,0.741358,0.835572272316,0.104437902642,0.127083369055,0.000000000000,0.403195974811,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,1000,hybrid,2026,2103,1000,3.7846087,0.741358,0.751784533615,0.007922531955,0.014064100765,0.000000000000,0.035009666377,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,2000,benchmark,2026,2103,1000,0.206864100001,0.741358,0.715613523228,0.065156100834,0.034726106377,0.000000000000,0.206985605342,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,2000,hybrid,2026,2103,1000,5.8446335,0.741358,0.753809205517,0.005101676859,0.016795132064,0.003307334476,0.030282929652,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,5000,benchmark,2026,2103,1000,0.251521599996,0.741358,0.773701964119,0.041471309634,0.043627996351,0.000000000000,0.153269717197,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,5000,hybrid,2026,2103,1000,11.0740183,0.741358,0.765174377397,0.003453263871,0.032125339441,0.022995611042,0.041255067841,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,10000,benchmark,2026,2103,1000,0.275542800002,0.741358,0.740675846426,0.028414422302,0.000920140572,0.000000000000,0.076042102851,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,10000,hybrid,2026,2103,1000,20.9579996,0.741358,0.759986541071,0.002384769140,0.025127591624,0.018822746308,0.031432436941,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,20000,benchmark,2026,2103,1000,0.353325299999,0.741358,0.756638572948,0.020315692109,0.020611597836,0.000000000000,0.074322162143,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,20000,hybrid,2026,2103,1000,41.6091215,0.741358,0.762767787910,0.001695149439,0.028879148683,0.024397517812,0.033360779555,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,40000,benchmark,2026,2103,1000,0.512853100001,0.741358,0.759964415460,0.014484912523,0.025097746918,0.000000000000,0.063392914090,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,40000,hybrid,2026,2103,1000,80.2244037,0.741358,0.767234355941,0.001191493113,0.034903995022,0.031753929194,0.038054060850,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,60000,benchmark,2026,2103,1000,0.6529333,0.741358,0.750823797816,0.011797023845,0.012768187321,0.000000000000,0.043957122676,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
K=80 put,80,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,60000,hybrid,2026,2103,1000,114.4183004,0.741358,0.768236020516,0.000978379867,0.036255116308,0.033668478624,0.038841753992,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
