scenario,K,S0,T,r,v0,vp0,kappa1,kappa2,theta,xi1,xi2,rho12,rho13,rho23,delta1,delta2,exercise_dates,euler_steps,paths,method,seed,low_seed,low_paths,runtime_seconds,reference_direct_price,price_direct,se_direct,rel_error_direct,rel_ci_lower_direct,rel_ci_upper_direct,engine_sha256
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,250,benchmark,2026,2103,250,0.1694279,6.343052,7.303596984333,0.601184451543,0.151432620185,0.000000000000,0.337198324932,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,250,hybrid,2026,2103,250,1.0174303,6.343052,6.410117704081,0.028767057561,0.010573097001,0.001684090129,0.019462103874,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,500,benchmark,2026,2103,500,0.170191499994,6.343052,6.852664997697,0.368948496369,0.080341923367,0.000000000000,0.194346830293,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,500,hybrid,2026,2103,500,1.8701926,6.343052,6.366998115233,0.020485483735,0.003775172462,0.000000000000,0.010105177027,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,1000,benchmark,2026,2103,1000,0.176960199999,6.343052,6.810050147236,0.265221972775,0.073623572254,0.000000000000,0.155577033560,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,1000,hybrid,2026,2103,1000,3.5924859,6.343052,6.362864387578,0.014944904962,0.003123478663,0.000000000000,0.007741447067,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,2000,benchmark,2026,2103,1000,0.185560699996,6.343052,6.636209282844,0.189523330776,0.046217070717,0.000000000000,0.104779688258,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,2000,hybrid,2026,2103,1000,5.4060484,6.343052,6.379217184834,0.009956264428,0.005701543174,0.002625062282,0.008778024067,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,5000,benchmark,2026,2103,1000,0.201428699998,6.343052,6.507226780120,0.119452774156,0.025882616148,0.000000000000,0.062793465585,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,5000,hybrid,2026,2103,1000,10.7993405,6.343052,6.381473157179,0.006416836939,0.006057203564,0.004074404053,0.008040003074,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,10000,benchmark,2026,2103,1000,0.231370599999,6.343052,6.427770864777,0.083854457520,0.013356167469,0.000000000000,0.039267154284,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,10000,hybrid,2026,2103,1000,19.7006318,6.343052,6.375067171263,0.004414899321,0.005047281855,0.003683080100,0.006411483610,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,20000,benchmark,2026,2103,1000,0.299746699995,6.343052,6.389520348244,0.059312321172,0.007325865883,0.000000000000,0.025653344437,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,20000,hybrid,2026,2103,1000,37.6422113,6.343052,6.381559305382,0.003109672495,0.006070785070,0.005109897774,0.007031672367,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,40000,benchmark,2026,2103,1000,0.4486913,6.343052,6.415079589769,0.041831797983,0.011355352245,0.000000000000,0.024281357589,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,40000,hybrid,2026,2103,1000,73.3973735,6.343052,6.390552287843,0.002197229448,0.007488554066,0.006809611229,0.008167496902,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,60000,benchmark,2026,2103,1000,0.608795699998,6.343052,6.382004522980,0.034221014424,0.006140974878,0.000000000000,0.016715251783,721062177abdfee17262feac3ad2bd14a7731be7a819c070592cd68432d9c036
ATM,100,100,1,0.03,0.04,0.04,2,1,0.04,0.35,0.2,0.2,0.1,0.1,0.5,0.5,12,60,60000,hybrid,2026,2103,1000,113.4210813,6.343052,6.391697926642,0.001802421250,0.007669167247,0.007112219952,0.008226114541,ea01f2e4c70c994aa3a231106ca6f5b0b20ecac89b6bd3bfafb3998fb3b6bbf7
