study,scenario,K,euler_steps,paths,method,output_path,runtime_seconds
path_48,K=80 put,80,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k80_steps48_direct_ref1200_paths1200000_table.csv,117.494448
path_48,OTM put,90,48,250,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k90_steps48_direct_ref1200_paths1200000_table.csv,0.173990
path_48,OTM put,90,48,250,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k90_steps48_direct_ref1200_paths1200000_table.csv,1.054558
path_48,OTM put,90,48,500,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k90_steps48_direct_ref1200_paths1200000_table.csv,0.185255
path_48,OTM put,90,48,500,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k90_steps48_direct_ref1200_paths1200000_table.csv,1.978265
path_48,OTM put,90,48,1000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k90_steps48_direct_ref1200_paths1200000_table.csv,0.200856
path_48,OTM put,90,48,1000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k90_steps48_direct_ref1200_paths1200000_table.csv,3.824419
path_48,OTM put,90,48,2000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k90_steps48_direct_ref1200_paths1200000_table.csv,0.205586
path_48,OTM put,90,48,2000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k90_steps48_direct_ref1200_paths1200000_table.csv,5.664138
path_48,OTM put,90,48,5000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k90_steps48_direct_ref1200_paths1200000_table.csv,0.215972
path_48,OTM put,90,48,5000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k90_steps48_direct_ref1200_paths1200000_table.csv,11.094948
path_48,OTM put,90,48,10000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_numerical_studies\bgk_r03_v004_t1_delta05_nex12\results\reference_values\path_sweep\bgk_r03_v004_t1_delta05_nex12_path_sweep_k90_steps48_direct_ref1200_paths1200000_table.csv,0.229422
