study,scenario,K,euler_steps,paths,method,output_path,runtime_seconds
path,K=70 put,70,60,5000,hybrid,D:\Mara PhD\Paper-C\Working Files\Manuscript Code\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,10.481192
path,K=70 put,70,60,10000,benchmark,D:\Mara PhD\Paper-C\Working Files\Manuscript Code\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.210158
path,K=70 put,70,60,10000,hybrid,D:\Mara PhD\Paper-C\Working Files\Manuscript Code\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,19.122551
path,K=70 put,70,60,20000,benchmark,D:\Mara PhD\Paper-C\Working Files\Manuscript Code\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.257929
path,K=70 put,70,60,20000,hybrid,D:\Mara PhD\Paper-C\Working Files\Manuscript Code\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,36.573640
path,K=70 put,70,60,40000,benchmark,D:\Mara PhD\Paper-C\Working Files\Manuscript Code\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.403319
path,K=70 put,70,60,40000,hybrid,D:\Mara PhD\Paper-C\Working Files\Manuscript Code\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,72.049476
path,K=70 put,70,60,60000,benchmark,D:\Mara PhD\Paper-C\Working Files\Manuscript Code\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.577001
path,K=70 put,70,60,60000,hybrid,D:\Mara PhD\Paper-C\Working Files\Manuscript Code\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,113.168332
path,K=80 put,80,48,250,benchmark,D:\Mara PhD\Paper-C\Working Files\Manuscript Code\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps48_direct_ref1200_paths1200000_table.csv,0.196602
path,K=80 put,80,48,250,hybrid,D:\Mara PhD\Paper-C\Working Files\Manuscript Code\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps48_direct_ref1200_paths1200000_table.csv,1.042840
path,K=80 put,80,48,500,benchmark,D:\Mara PhD\Paper-C\Working Files\Manuscript Code\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps48_direct_ref1200_paths1200000_table.csv,0.188454
