study,scenario,K,euler_steps,paths,method,output_path,runtime_seconds
path_48,ITM put,110,48,10000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,19.601765
path_48,ITM put,110,48,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,0.276071
path_48,ITM put,110,48,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,37.145261
path_48,ITM put,110,48,40000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,0.409342
path_48,ITM put,110,48,40000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,72.333298
path_48,ITM put,110,48,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,0.550612
path_48,ITM put,110,48,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps48_direct_ref1200_paths1200000_table.csv,107.533546
path_60,K=70 put,70,60,250,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.173749
path_60,K=70 put,70,60,250,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,1.035840
path_60,K=70 put,70,60,500,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.171481
path_60,K=70 put,70,60,500,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,1.918075
path_60,K=70 put,70,60,1000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.178316
path_60,K=70 put,70,60,1000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,3.683399
path_60,K=70 put,70,60,2000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.181927
path_60,K=70 put,70,60,2000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,5.571118
path_60,K=70 put,70,60,5000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.202233
path_60,K=70 put,70,60,5000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,11.202205
path_60,K=70 put,70,60,10000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.232701
path_60,K=70 put,70,60,10000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,20.510918
path_60,K=70 put,70,60,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.288015
path_60,K=70 put,70,60,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,38.434345
path_60,K=70 put,70,60,40000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.443949
path_60,K=70 put,70,60,40000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,75.819693
path_60,K=70 put,70,60,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,0.595901
path_60,K=70 put,70,60,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k70_steps60_direct_ref1200_paths1200000_table.csv,113.203376
path_60,K=80 put,80,60,250,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,0.169756
path_60,K=80 put,80,60,250,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,1.036104
path_60,K=80 put,80,60,500,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,0.172437
path_60,K=80 put,80,60,500,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,1.921234
path_60,K=80 put,80,60,1000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,0.177062
path_60,K=80 put,80,60,1000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,3.685835
path_60,K=80 put,80,60,2000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,0.187841
path_60,K=80 put,80,60,2000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,5.774586
path_60,K=80 put,80,60,5000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,0.211480
path_60,K=80 put,80,60,5000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,11.442856
path_60,K=80 put,80,60,10000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,0.230972
path_60,K=80 put,80,60,10000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,21.798709
path_60,K=80 put,80,60,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,0.309946
path_60,K=80 put,80,60,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,41.378141
path_60,K=80 put,80,60,40000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,0.488354
path_60,K=80 put,80,60,40000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,80.453284
path_60,K=80 put,80,60,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,0.603040
path_60,K=80 put,80,60,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k80_steps60_direct_ref1200_paths1200000_table.csv,117.584357
path_60,OTM put,90,60,250,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,0.185382
path_60,OTM put,90,60,250,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,1.094734
path_60,OTM put,90,60,500,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,0.179780
path_60,OTM put,90,60,500,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,1.968594
path_60,OTM put,90,60,1000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,0.177172
path_60,OTM put,90,60,1000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,3.714227
path_60,OTM put,90,60,2000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,0.188080
path_60,OTM put,90,60,2000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,5.545341
path_60,OTM put,90,60,5000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,0.203176
path_60,OTM put,90,60,5000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,11.119459
path_60,OTM put,90,60,10000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,0.228919
path_60,OTM put,90,60,10000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,20.814664
path_60,OTM put,90,60,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,0.286302
path_60,OTM put,90,60,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,40.382059
path_60,OTM put,90,60,40000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,0.446604
path_60,OTM put,90,60,40000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,78.215221
path_60,OTM put,90,60,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,0.636626
path_60,OTM put,90,60,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k90_steps60_direct_ref1200_paths1200000_table.csv,115.077681
path_60,ATM,100,60,250,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,0.169626
path_60,ATM,100,60,250,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,1.034742
path_60,ATM,100,60,500,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,0.170467
path_60,ATM,100,60,500,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,1.932102
path_60,ATM,100,60,1000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,0.177532
path_60,ATM,100,60,1000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,3.691785
path_60,ATM,100,60,2000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,0.181649
path_60,ATM,100,60,2000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,5.631908
path_60,ATM,100,60,5000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,0.211282
path_60,ATM,100,60,5000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,11.366258
path_60,ATM,100,60,10000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,0.238571
path_60,ATM,100,60,10000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,22.201807
path_60,ATM,100,60,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,0.297084
path_60,ATM,100,60,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,39.445445
path_60,ATM,100,60,40000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,0.455238
path_60,ATM,100,60,40000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,76.900028
path_60,ATM,100,60,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,0.694817
path_60,ATM,100,60,60000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k100_steps60_direct_ref1200_paths1200000_table.csv,112.372172
path_60,ITM put,110,60,250,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,0.174238
path_60,ITM put,110,60,250,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,1.037580
path_60,ITM put,110,60,500,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,0.172152
path_60,ITM put,110,60,500,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,1.912348
path_60,ITM put,110,60,1000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,0.176411
path_60,ITM put,110,60,1000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,3.690491
path_60,ITM put,110,60,2000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,0.185927
path_60,ITM put,110,60,2000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,5.460547
path_60,ITM put,110,60,5000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,0.212567
path_60,ITM put,110,60,5000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,10.699757
path_60,ITM put,110,60,10000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,0.232247
path_60,ITM put,110,60,10000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,19.592214
path_60,ITM put,110,60,20000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,0.309231
path_60,ITM put,110,60,20000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,37.601477
path_60,ITM put,110,60,40000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,0.457514
path_60,ITM put,110,60,40000,hybrid,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,73.788822
path_60,ITM put,110,60,60000,benchmark,D:\Mara PhD\Paper-C\To be deleted\full_robustness_reruns\bgk_r02_t1_delta05_nex12_from_scratch\results\reference_values\path_sweep\bgk_r02_t1_delta05_nex12_path_sweep_k110_steps60_direct_ref1200_paths1200000_table.csv,0.616808
