paths,rel_error_pct,yerr_minus_pct,yerr_plus_pct
250,11.841993,6.261018,6.261018
1000,9.105792,3.248685,3.248685
5000,10.271195,1.429018,1.429018
10000,9.669849,0.981523,0.981523
20000,9.760677,0.693565,0.693565
40000,9.911499,0.488079,0.488079
60000,10.669836,0.403166,0.403166
