scenario,S0,K,T,benchmark_direct_price,benchmark_direct_error,benchmark_low_price,benchmark_low_error,hybrid_direct_price,hybrid_direct_error,hybrid_low_price,hybrid_low_error,hybrid_direct_rel_error,hybrid_low_rel_error,benchmark_direct_low_gap,hybrid_direct_low_gap
ATM,100.0,100.0,1.0,10.564509450003126,0.10916889649836674,10.477818988791013,0.10809968358359942,10.196111933317875,0.0795890148569069,9.92201718638691,0.32261411429484954,0.034871237365890366,0.05304556253536065,-0.008205819836915118,-0.02688228108160567
ITM put,100.0,110.0,1.0,15.506693787740275,0.12075601445767493,15.39356755339022,0.12029210052457712,15.151041458470434,0.10668380379637901,14.933161866002704,0.3617209038942877,0.022935406743571772,0.02990896592298499,-0.00729531619689903,-0.014380502691181062
OTM put,100.0,90.0,1.0,6.874710697626599,0.09051110972333672,6.8157692298445385,0.08931449596280547,6.616517002059749,0.056009776046371994,6.499540161902162,0.2664692026112728,0.037557027040568805,0.046396680591486064,-0.008573665187454194,-0.01767951931827138
