scenario,S0,K,T,benchmark_direct_price,benchmark_direct_error,benchmark_low_price,benchmark_low_error,hybrid_direct_price,hybrid_direct_error,hybrid_low_price,hybrid_low_error,hybrid_direct_rel_error,hybrid_low_rel_error,benchmark_direct_low_gap,hybrid_direct_low_gap
ATM,100.0,100.0,2.0,15.537393355758667,0.02077539428970668,15.506461047870635,0.02076187315825607,15.467526420569705,0.016107612840551715,15.621655909153974,0.14367683573390758,0.0044966960409139065,0.007428829887600779,-0.001990829940375227,0.009964714744517779
ITM put,100.0,110.0,2.0,20.812593985694885,0.02320526200655515,20.791793005836485,0.023187807586091905,20.796618386485445,0.01975859659226287,20.980860525790657,0.1646650239853661,0.0007675928920931656,0.00909337255815785,-0.0009994419663736898,0.008859235471904446
OTM put,100.0,90.0,2.0,11.200788836200713,0.01785552233176504,11.17078675832367,0.017829389078446438,11.160237123629289,0.012532962114416601,11.270917256655599,0.12087662531465274,0.0036204336287782232,0.008963603056635074,-0.0026785682969111104,0.009917363923385646
