paths,rel_error_pct,yerr_minus_pct,yerr_plus_pct
250,26.023326,8.993482,8.993482
1000,18.663850,4.403636,4.403636
5000,17.609249,1.994077,1.994077
10000,13.889923,1.335304,1.335304
20000,13.310539,0.988424,0.988424
40000,14.502928,0.665614,0.665614
60000,15.249862,0.548402,0.548402
