paths,rel_error_pct,yerr_minus_pct,yerr_plus_pct
250,23.364813,6.819089,6.819089
1000,15.966635,3.561148,3.561148
5000,14.130917,1.520604,1.520604
10000,11.804621,1.067200,1.067200
20000,12.062878,0.751863,0.751863
40000,12.959650,0.520703,0.520703
60000,13.196192,0.429958,0.429958
