paths,rel_error_pct,yerr_minus_pct,yerr_plus_pct
250,19.316115,6.876016,6.876016
1000,12.376534,3.505965,3.505965
5000,12.915948,1.532229,1.532229
10000,11.017638,1.063828,1.063828
20000,10.513463,0.764558,0.764558
40000,11.628559,0.523505,0.523505
60000,11.850132,0.430305,0.430305
