scenario,K,euler_steps,paths,method,runtime_seconds,reference_direct_price,price_direct,se_direct,rel_error_direct,rel_ci_lower_direct,rel_ci_upper_direct
ITM put,110,60,250,benchmark,1.751809900001,16.645784,19.991835000000,1.403663000000,0.201014923659,0.035737068317,0.366292779000
ITM put,110,60,250,hybrid,4.378695699997,16.645784,17.957155547060,0.424185958113,0.078781002268,0.028834152189,0.128727852348
ITM put,110,60,500,benchmark,0.380568199995,16.645784,18.695197000000,0.843920000000,0.123119043236,0.023749545230,0.222488541243
ITM put,110,60,500,hybrid,3.720352500008,16.645784,17.116587214397,0.301912035584,0.028283631122,0.000000000000,0.063833028480
ITM put,110,60,1000,benchmark,0.353916299995,16.645784,18.223656000000,0.642381000000,0.094791089443,0.019152311480,0.170429867407
ITM put,110,60,1000,hybrid,7.517932000002,16.645784,16.486074016793,0.210845982472,0.009594620668,0.000000000000,0.034421214937
ITM put,110,60,2000,benchmark,0.323028899991,16.645784,17.377641000000,0.442515000000,0.043966508276,0.000000000000,0.096071557819
ITM put,110,60,2000,hybrid,19.853382000001,16.645784,16.412441937596,0.139896806363,0.014018087848,0.000000000000,0.030490591664
ITM put,110,60,5000,benchmark,0.557218300004,16.645784,17.028642000000,0.287998000000,0.023000298454,0.000000000000,0.056911352448
ITM put,110,60,5000,hybrid,53.537732299999,16.645784,16.852647412875,0.093455381501,0.012427375777,0.001423235165,0.023431516390
ITM put,110,60,10000,benchmark,0.497191900009,16.645784,16.856259000000,0.195607000000,0.012644342856,0.000000000000,0.035676584533
ITM put,110,60,10000,hybrid,103.487731900008,16.645784,16.568524421010,0.064381952920,0.004641390216,0.000000000000,0.012222206338
ITM put,110,60,20000,benchmark,0.688295000000,16.645784,16.841740000000,0.138568000000,0.011772109983,0.000000000000,0.028088150129
ITM put,110,60,20000,hybrid,344.372355400003,16.645784,16.606072009201,0.046321861271,0.002385708645,0.000000000000,0.007839993532
ITM put,110,60,40000,benchmark,1.148738399992,16.645784,16.821723000000,0.097026000000,0.010569583265,0.000000000000,0.021994155397
ITM put,110,60,40000,hybrid,442.790372699994,16.645784,16.671685387745,0.031883365451,0.001556032912,0.000000000000,0.005310220536
ITM put,110,60,60000,benchmark,1.889384199996,16.645784,16.764024000000,0.080048000000,0.007103300151,0.000000000000,0.016528754668
ITM put,110,60,60000,hybrid,538.838142000008,16.645784,16.670826547391,0.026123886881,0.001504437844,0.000000000000,0.004580461075
