scenario,K,euler_steps,paths,method,runtime_seconds,reference_direct_price,price_direct,se_direct,rel_error_direct,rel_ci_lower_direct,rel_ci_upper_direct
K=80 put,80,48,250,benchmark,0.242019199999,4.596899,5.721280000000,0.780371000000,0.244595541473,0.000000000000,0.577325749380
K=80 put,80,48,250,hybrid,2.159470400002,4.596899,5.386022939377,0.176786182978,0.171664406674,0.096287306017,0.247041507332
K=80 put,80,48,500,benchmark,0.234655699998,4.596899,5.135245000000,0.510831000000,0.117110687009,0.000000000000,0.334915942247
K=80 put,80,48,500,hybrid,3.899507099995,4.596899,5.110611144920,0.112336935000,0.111751888593,0.063854296629,0.159649480557
K=80 put,80,48,1000,benchmark,0.280136199988,4.596899,5.210650000000,0.397737000000,0.133514136378,0.000000000000,0.303099006526
K=80 put,80,48,1000,hybrid,8.190380200002,4.596899,4.808193407572,0.087634057914,0.045964552968,0.008599635115,0.083329470820
K=80 put,80,48,2000,benchmark,0.243987700000,4.596899,5.032741000000,0.257768000000,0.094812176643,0.000000000000,0.204717850011
K=80 put,80,48,2000,hybrid,31.428167400009,4.596899,4.390809299634,0.054058753500,0.044832331614,0.021783063649,0.067881599580
K=80 put,80,48,5000,benchmark,0.499749800001,4.596899,4.869134000000,0.163171000000,0.059221444717,0.000000000000,0.128793380059
K=80 put,80,48,5000,hybrid,63.133654700010,4.596899,4.721191325707,0.037994062601,0.027038298146,0.010838602939,0.043237993353
K=80 put,80,48,10000,benchmark,0.562212399993,4.596899,4.775563000000,0.111266000000,0.038866200889,0.000000000000,0.086307173597
K=80 put,80,48,10000,hybrid,130.317696800004,4.596899,4.583881403337,0.025880333951,0.002831821335,0.000000000000,0.013866532897
K=80 put,80,48,20000,benchmark,0.451816199813,4.596899,4.743693000000,0.077914000000,0.031933266317,0.000000000000,0.065153800421
K=80 put,80,48,20000,hybrid,79.173500999808,4.596899,4.635145632654,0.018496718544,0.008320094188,0.000433567130,0.016206621246
K=80 put,80,48,40000,benchmark,1.004152500012,4.596899,4.663297000000,0.054560000000,0.014444085023,0.000000000000,0.037707071659
K=80 put,80,48,40000,hybrid,546.875116600000,4.596899,4.646103336094,0.012722816112,0.010703810568,0.005279127628,0.016128493507
K=80 put,80,48,60000,benchmark,0.905051700072,4.596899,4.728836000000,0.045527000000,0.028701304945,0.009289758161,0.048112851729
K=80 put,80,48,60000,hybrid,236.509009800153,4.596899,4.648764493297,0.010520496058,0.011282713259,0.006797043186,0.015768383332
