scenario,K,euler_steps,paths,method,runtime_seconds,reference_direct_price,price_direct,se_direct,rel_error_direct,rel_ci_lower_direct,rel_ci_upper_direct
OTM put,90,48,250,benchmark,0.247146000154,7.402999,9.218305000000,0.949228000000,0.245212244389,0.000000000000,0.496527539717
OTM put,90,48,250,hybrid,1.186739099910,7.402999,8.425518308878,0.245621488585,0.138122308118,0.073092160522,0.203152455715
OTM put,90,48,500,benchmark,0.210164299933,7.402999,8.199723000000,0.611181000000,0.107621789494,0.000000000000,0.269436583741
OTM put,90,48,500,hybrid,2.178183599841,7.402999,8.060138079193,0.163372563325,0.088766603804,0.045512481506,0.132020726102
OTM put,90,48,1000,benchmark,0.197770700091,7.402999,7.983426000000,0.481296000000,0.078404306147,0.000000000000,0.205831063870
OTM put,90,48,1000,hybrid,4.263747500023,7.402999,7.618089048648,0.125092889202,0.029054447886,0.000000000000,0.062173736817
OTM put,90,48,2000,benchmark,0.213897399837,7.402999,8.062020000000,0.336072000000,0.089020814402,0.000043209515,0.177998419289
OTM put,90,48,2000,hybrid,7.952984199859,7.402999,7.157395375179,0.078782383228,0.033176233689,0.012318001623,0.054034465755
OTM put,90,48,5000,benchmark,0.240584800020,7.402999,7.761964000000,0.206435000000,0.048489132580,0.000000000000,0.103144360819
OTM put,90,48,5000,hybrid,19.463063499890,7.402999,7.563095230326,0.054565513174,0.021625861401,0.007179228919,0.036072493884
OTM put,90,48,10000,benchmark,0.274013100192,7.402999,7.615982000000,0.139783000000,0.028769826931,0.000000000000,0.065778433848
OTM put,90,48,10000,hybrid,38.468411199981,7.402999,7.338670617943,0.037447820551,0.008689503005,0.000000000000,0.018604096845
OTM put,90,48,20000,benchmark,0.354991799919,7.402999,7.563898000000,0.098998000000,0.021734299843,0.000000000000,0.047944769410
OTM put,90,48,20000,hybrid,77.483509900048,7.402999,7.421371471345,0.026580401019,0.002481760614,0.000000000000,0.009519122904
OTM put,90,48,40000,benchmark,0.675909100100,7.402999,7.537930000000,0.069539000000,0.018226532247,0.000000000000,0.036637508664
OTM put,90,48,40000,hybrid,154.107068799902,7.402999,7.454271539602,0.018403765156,0.006925914701,0.002053378624,0.011798450777
OTM put,90,48,60000,benchmark,0.843591999961,7.402999,7.533980000000,0.057264000000,0.017692964703,0.002531887415,0.032854041990
OTM put,90,48,60000,hybrid,228.791138700210,7.402999,7.441944083913,0.015181562503,0.005260717165,0.001241283621,0.009280150709
