scenario,K,euler_steps,paths,method,runtime_seconds,reference_direct_price,price_direct,se_direct,rel_error_direct,rel_ci_lower_direct,rel_ci_upper_direct
ITM put,110,60,250,benchmark,0.1648635,13.857272,19.846382302105,1.601017873089,0.432199808310,0.205748669063,0.658650947557
ITM put,110,60,250,hybrid,0.982211600001,13.857272,16.534298684711,0.486146830201,0.193185692300,0.124424121683,0.261947262918
ITM put,110,60,500,benchmark,0.1587891,13.857272,18.102401128887,1.024729963105,0.306346669740,0.161406833986,0.451286505495
ITM put,110,60,500,hybrid,1.8196546,13.857272,16.153727586374,0.331535301718,0.165722054555,0.118829044779,0.212615064332
ITM put,110,60,1000,benchmark,0.1653429,13.857272,16.565860764419,0.692586200340,0.195463346928,0.097502582886,0.293424110971
ITM put,110,60,1000,hybrid,3.4816156,13.857272,15.572642314794,0.247878092692,0.123788456689,0.088728088264,0.158848825113
ITM put,110,60,2000,benchmark,0.1760244,13.857272,16.157627085975,0.511233494148,0.166003459121,0.093693581063,0.238313337178
ITM put,110,60,2000,hybrid,5.2568137,13.857272,15.216641563075,0.162935969410,0.098097920217,0.075051933962,0.121143906472
ITM put,110,60,5000,benchmark,0.189891800001,13.857272,15.868638041886,0.316488386204,0.145148774007,0.100384029766,0.189913518248
ITM put,110,60,5000,hybrid,10.6096423,13.857272,15.647391899414,0.108331404399,0.129182706337,0.113860097918,0.144505314757
ITM put,110,60,10000,benchmark,0.212730400001,13.857272,15.815104888192,0.216349074107,0.141285592734,0.110684751150,0.171886434317
ITM put,110,60,10000,hybrid,19.1601041,13.857272,15.384332506381,0.075214554875,0.110199215717,0.099560720092,0.120837711343
ITM put,110,60,20000,benchmark,0.2739869,13.857272,15.720993119197,0.153822877546,0.134494085069,0.112737072579,0.156251097560
ITM put,110,60,20000,hybrid,36.5272194,13.857272,15.314466116819,0.054055616407,0.105157358304,0.097511624847,0.112803091761
ITM put,110,60,40000,benchmark,0.398067800001,13.857272,15.576113897212,0.105974324493,0.124038980920,0.109049762551,0.139028199289
ITM put,110,60,40000,hybrid,71.441465,13.857272,15.468991189218,0.037012735524,0.116308548264,0.111073393637,0.121543702891
ITM put,110,60,60000,benchmark,0.540179199999,13.857272,15.530999874908,0.086763914583,0.120783360167,0.108511300227,0.133055420107
ITM put,110,60,60000,hybrid,106.0646916,13.857272,15.499695733135,0.030423367917,0.118524319443,0.114221178023,0.122827460863
