scenario,K,euler_steps,paths,method,runtime_seconds,reference_direct_price,price_direct,se_direct,rel_error_direct,rel_ci_lower_direct,rel_ci_upper_direct
ATM,100,48,250,benchmark,0.572119700024,11.356823,14.103409000000,1.146073000000,0.241844572201,0.044051309068,0.439637835335
ATM,100,48,250,hybrid,1.265601000050,11.356823,12.577160916728,0.323111628808,0.107454163610,0.051690435280,0.163217891940
ATM,100,48,500,benchmark,0.204690099927,11.356823,12.600830000000,0.747838000000,0.109538292531,0.000000000000,0.238602774737
ATM,100,48,500,hybrid,2.290444300044,11.356823,12.155395933120,0.222721792720,0.070316578247,0.031878476876,0.108754679619
ATM,100,48,1000,benchmark,0.212082699873,11.356823,12.044279000000,0.556184000000,0.060532421787,0.000000000000,0.156520590309
ATM,100,48,1000,hybrid,4.565819200128,11.356823,11.540799767716,0.168409692334,0.016199668491,0.000000000000,0.045264398740
ATM,100,48,2000,benchmark,0.215720300097,11.356823,12.183347000000,0.408285000000,0.072777747791,0.002314502920,0.143240992661
ATM,100,48,2000,hybrid,9.378723700065,11.356823,11.096172316311,0.107848129989,0.022951021046,0.004338215794,0.041563826298
ATM,100,48,5000,benchmark,0.247502200073,11.356823,11.832667000000,0.253256000000,0.041899393871,0.000000000000,0.085607194899
ATM,100,48,5000,hybrid,22.994330599904,11.356823,11.540629797537,0.073623779544,0.016184702142,0.003478454285,0.028890949999
ATM,100,48,10000,benchmark,0.282234500162,11.356823,11.561979000000,0.167854000000,0.018064559076,0.000000000000,0.047033386009
ATM,100,48,10000,hybrid,41.362812099978,11.356823,11.247761052626,0.050832322460,0.009603209223,0.000830390273,0.018376028172
ATM,100,48,20000,benchmark,0.401454000035,11.356823,11.508503000000,0.119290000000,0.013355847846,0.000000000000,0.033943330807
ATM,100,48,20000,hybrid,78.619143899996,11.356823,11.362763615329,0.035910970816,0.000523087780,0.000000000000,0.006720727982
ATM,100,48,40000,benchmark,0.607785200002,11.356823,11.565093000000,0.084977000000,0.018338755478,0.003673129360,0.033004381595
ATM,100,48,40000,hybrid,154.891651700018,11.356823,11.416874091701,0.024962460802,0.005287666428,0.000979558150,0.009595774705
ATM,100,48,60000,benchmark,0.913857599953,11.356823,11.496757000000,0.069573000000,0.012321579723,0.000314429484,0.024328729963
ATM,100,48,60000,hybrid,233.858206900069,11.356823,11.391167849488,0.020572774007,0.003024159969,0.000000000000,0.006574680836
