scenario,K,euler_steps,paths,method,runtime_seconds,reference_direct_price,price_direct,se_direct,rel_error_direct,rel_ci_lower_direct,rel_ci_upper_direct
K=70 put,70,48,250,benchmark,0.169380000001,3.363539,5.372609264747,0.777507695911,0.597308449448,0.144239499159,1.050377399737
K=70 put,70,48,250,hybrid,1.0002337,3.363539,4.393816753453,0.173047198657,0.306307657932,0.205469668729,0.407145647136
K=70 put,70,48,500,benchmark,0.157842699999,3.363539,4.302495743075,0.496460876725,0.279157382470,0.000000000000,0.568454851112
K=70 put,70,48,500,hybrid,1.8158817,3.363539,4.139044040715,0.099350549566,0.230562226487,0.172668716957,0.288455736016
K=70 put,70,48,1000,benchmark,0.162619100001,3.363539,4.611229399306,0.384396267084,0.370945720952,0.146950493460,0.594940948445
K=70 put,70,48,1000,hybrid,3.5476022,3.363539,4.116799184902,0.082794865054,0.223948699540,0.175702511371,0.272194887709
K=70 put,70,48,2000,benchmark,0.1695492,3.363539,4.357866278155,0.258121985600,0.295619369407,0.145206636931,0.446032101882
K=70 put,70,48,2000,hybrid,5.2155722,3.363539,3.662229378225,0.050393906982,0.088802412645,0.059436896834,0.118167928456
K=70 put,70,48,5000,benchmark,0.1822066,3.363539,4.120363726012,0.161297076493,0.225008458654,0.131017495586,0.318999421722
K=70 put,70,48,5000,hybrid,10.5053898,3.363539,3.966364791262,0.035883413980,0.179223666282,0.158313698715,0.200133633849
K=70 put,70,48,10000,benchmark,0.2086586,3.363539,4.079068214849,0.112375031992,0.212731059413,0.147247929084,0.278214189743
K=70 put,70,48,10000,hybrid,19.2736808,3.363539,3.859267055763,0.024664169012,0.147382877310,0.133010583347,0.161755171272
K=70 put,70,48,20000,benchmark,0,3.363539,4.123699169067,0.079111543546,0.226000105564,0.179900260921,0.272099950207
K=70 put,70,48,20000,hybrid,0,3.363539,3.870693729838,0.017435771438,0.150780094965,0.140619929728,0.160940260201
K=70 put,70,48,40000,benchmark,0.3559374,3.363539,4.015240613880,0.055824279535,0.193754736865,0.161224836695,0.226284637035
K=70 put,70,48,40000,hybrid,71.4924924,3.363539,3.910976975477,0.011877587481,0.162756541689,0.155835239019,0.169677844360
K=70 put,70,48,60000,benchmark,0,3.363539,4.050913259654,0.045619278747,0.204360425033,0.177777178534,0.230943671531
K=70 put,70,48,60000,hybrid,0,3.363539,3.951638332044,0.009883950144,0.174845403025,0.169085831846,0.180604974203
