scenario,S0,K,T,benchmark_direct_price,benchmark_direct_error,benchmark_low_price,benchmark_low_error,hybrid_direct_price,hybrid_direct_error,hybrid_low_price,hybrid_low_error,hybrid_direct_rel_error,hybrid_low_rel_error,benchmark_direct_low_gap,hybrid_direct_low_gap
ATM,100.0,100.0,1.0,11.550636581420898,0.13921984551658592,11.425473575782776,0.13784373504608607,10.930410478468934,0.09868640340283934,10.667450567691429,0.39422134714708157,0.05369627020813662,0.0663449968234174,-0.01083602663418961,-0.024057642784366794
ITM put,100.0,110.0,1.0,15.826569257926941,0.15572815505953272,15.574420607757569,0.15369204675079678,15.376698614892272,0.12652957345988466,14.81248061215729,0.45064797215220903,0.028425026024471237,0.0489225259025533,-0.015931984124928446,-0.036693052056605925
OTM put,100.0,90.0,1.0,8.345080199813843,0.11831707734437849,8.266284762763977,0.1170745213137919,7.795070632143318,0.07402260992127893,7.604091123623812,0.3288024256195183,0.06590824228181705,0.08010777007381355,-0.00944214257540913,-0.02450003566766844
