paths,rel_error_pct,yerr_minus_pct,yerr_plus_pct
250,16.565613,10.479425,10.479425
1000,16.146868,4.676801,4.676801
5000,16.968346,2.129567,2.129567
10000,14.622166,1.461793,1.461793
20000,15.984679,1.079167,1.079167
40000,16.887974,0.724187,0.724187
60000,17.029588,0.598234,0.598234
