paths,rel_error_pct,yerr_minus_pct,yerr_plus_pct
250,15.150539,5.531009,5.531009
1000,15.001644,2.906706,2.906706
5000,13.421252,1.283676,1.283676
10000,12.446147,0.899651,0.899651
20000,13.133396,0.639944,0.639944
40000,13.835510,0.443578,0.443578
60000,14.001652,0.368202,0.368202
