paths,rel_error_pct,yerr_minus_pct,yerr_plus_pct
250,21.488794,9.417017,9.417017
1000,21.836023,4.627371,4.627371
5000,18.944931,2.131064,2.131064
10000,17.063508,1.475804,1.475804
20000,18.780178,1.064395,1.064395
40000,19.526278,0.722662,0.722662
60000,20.032858,0.602340,0.602340
